date,home_team,away_team,prop_odds_game_id,sportsbook,home_team_odds,away_team_odds,winner
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,draftkings,124,-148,
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,betmgm,120,-145,
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,barstool,110,-135,
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,betrivers,114,-134,
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,fanduel,-184,154,Philadelphia 76ers
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,pinnacle,-163,146,Philadelphia 76ers
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,draftkings,-162,136,Philadelphia 76ers
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,betmgm,-190,155,Philadelphia 76ers
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,barstool,-175,135,Philadelphia 76ers
2023-11-04,Philadelphia 76ers,Phoenix Suns,ce851002c46be6fbd0e2e11c25af20b0,betrivers,-159,135,Philadelphia 76ers
2023-11-04,Indiana Pacers,Charlotte Hornets,5f3fd068d1caf57e4db23d597463537e,fanduel,-162,136,Charlotte Hornets
2023-11-04,Indiana Pacers,Charlotte Hornets,5f3fd068d1caf57e4db23d597463537e,draftkings,-162,136,Charlotte Hornets
2023-11-04,Indiana Pacers,Charlotte Hornets,5f3fd068d1caf57e4db23d597463537e,betmgm,-165,135,Charlotte Hornets
2023-11-04,Indiana Pacers,Charlotte Hornets,5f3fd068d1caf57e4db23d597463537e,barstool,-165,130,Charlotte Hornets
2023-11-04,Indiana Pacers,Charlotte Hornets,5f3fd068d1caf57e4db23d597463537e,betrivers,-177,148,Charlotte Hornets
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,fanduel,140,-166,Orlando Magic
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,pinnacle,147,-164,Orlando Magic
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,draftkings,140,-166,Orlando Magic
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,betmgm,135,-160,Orlando Magic
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,barstool,130,-165,Orlando Magic
2023-11-04,Orlando Magic,Los Angeles Lakers,d35014eed0fd74b2554e54bf629bdc60,betrivers,135,-159,Orlando Magic
2023-11-04,New Orleans Pelicans,Atlanta Hawks,c61db033132d5a742ca706b9b65ed5d1,fanduel,-148,126,Atlanta Hawks
2023-11-04,New Orleans Pelicans,Atlanta Hawks,c61db033132d5a742ca706b9b65ed5d1,draftkings,-148,124,Atlanta Hawks
2023-11-04,New Orleans Pelicans,Atlanta Hawks,c61db033132d5a742ca706b9b65ed5d1,betmgm,-140,115,Atlanta Hawks
2023-11-04,New Orleans Pelicans,Atlanta Hawks,c61db033132d5a742ca706b9b65ed5d1,barstool,-150,120,Atlanta Hawks
2023-11-04,New Orleans Pelicans,Atlanta Hawks,c61db033132d5a742ca706b9b65ed5d1,betrivers,-148,125,Atlanta Hawks
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,fanduel,320,-405,Boston Celtics
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,pinnacle,325,-388,Boston Celtics
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,draftkings,350,-455,Boston Celtics
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,betmgm,290,-375,Boston Celtics
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,barstool,320,-475,Boston Celtics
2023-11-04,Brooklyn Nets,Boston Celtics,d4f4b56699cfc855f43cbecb28d3a689,betrivers,360,-480,Boston Celtics
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,fanduel,128,-152,Houston Rockets
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,pinnacle,123,-136,Houston Rockets
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,draftkings,130,-155,Houston Rockets
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,betmgm,115,-140,Houston Rockets
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,barstool,125,-155,Houston Rockets
2023-11-04,Houston Rockets,Sacramento Kings,a32e2be9e85e43ce282e1e4ebd7fb20e,betrivers,125,-148,Houston Rockets
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,fanduel,-330,265,Minnesota Timberwolves
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,pinnacle,-287,248,Minnesota Timberwolves
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,draftkings,-290,235,Minnesota Timberwolves
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,betmgm,-300,240,Minnesota Timberwolves
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,barstool,-285,220,Minnesota Timberwolves
2023-11-04,Minnesota Timberwolves,Utah Jazz,3be8382d9319c3d8a51483a89824e7d4,betrivers,-335,270,Minnesota Timberwolves
2023-11-04,Denver Nuggets,Chicago Bulls,885624d4651a246a926d5c91197bc55b,fanduel,-390,310,Denver Nuggets
2023-11-04,Denver Nuggets,Chicago Bulls,885624d4651a246a926d5c91197bc55b,draftkings,-395,310,Denver Nuggets
2023-11-04,Denver Nuggets,Chicago Bulls,885624d4651a246a926d5c91197bc55b,betmgm,-400,310,Denver Nuggets
2023-11-04,Denver Nuggets,Chicago Bulls,885624d4651a246a926d5c91197bc55b,barstool,-425,290,Denver Nuggets
2023-11-04,Denver Nuggets,Chicago Bulls,885624d4651a246a926d5c91197bc55b,betrivers,-455,350,Denver Nuggets
2023-11-05,Detroit Pistons,Phoenix Suns,0fafb0300d08e343a7208a6ce8f85bd1,fanduel,205,-250,Phoenix Suns
2023-11-05,Detroit Pistons,Phoenix Suns,0fafb0300d08e343a7208a6ce8f85bd1,draftkings,190,-230,Phoenix Suns
2023-11-05,Detroit Pistons,Phoenix Suns,0fafb0300d08e343a7208a6ce8f85bd1,betmgm,180,-225,Phoenix Suns
2023-11-05,Detroit Pistons,Phoenix Suns,0fafb0300d08e343a7208a6ce8f85bd1,barstool,180,-240,Phoenix Suns
2023-11-05,Detroit Pistons,Phoenix Suns,0fafb0300d08e343a7208a6ce8f85bd1,betrivers,205,-250,Phoenix Suns
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,fanduel,124,-146,Toronto Raptors
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,pinnacle,134,-148,Toronto Raptors
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,draftkings,130,-155,Toronto Raptors
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,betmgm,125,-150,Toronto Raptors
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,barstool,120,-150,Toronto Raptors
2023-11-05,San Antonio Spurs,Toronto Raptors,3d55b563296e6da801a197c4a90dafb3,betrivers,125,-148,Toronto Raptors
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,fanduel,-120,102,Cleveland Cavaliers
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,pinnacle,-118,107,Cleveland Cavaliers
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,draftkings,-118,-102,Cleveland Cavaliers
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,betmgm,-120,100,Cleveland Cavaliers
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,barstool,-120,100,Cleveland Cavaliers
2023-11-05,Cleveland Cavaliers,Golden State Warriors,98bb6922920e23a48b0deaf7b08043c7,betrivers,-124,104,Cleveland Cavaliers
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,fanduel,-620,460,Dallas Mavericks
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,pinnacle,-548,437,Dallas Mavericks
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,draftkings,-600,440,Dallas Mavericks
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,betmgm,-650,450,Dallas Mavericks
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,barstool,-625,450,Dallas Mavericks
2023-11-05,Dallas Mavericks,Charlotte Hornets,e51a80352b3d790c1e2cbabb7213a5eb,betrivers,-715,510,Dallas Mavericks
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,fanduel,118,-138,Memphis Grizzlies
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,pinnacle,127,-141,Memphis Grizzlies
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,draftkings,120,-142,Memphis Grizzlies
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,betmgm,125,-150,Memphis Grizzlies
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,barstool,115,-140,Memphis Grizzlies
2023-11-05,Portland Trail Blazers,Memphis Grizzlies,669363b75e884ab72ac0f7d3518bc483,betrivers,116,-139,Memphis Grizzlies
2023-11-06,Detroit Pistons,Golden State Warriors,e318662b17993f5252e49e11012f73c3,fanduel,225,-280,Golden State Warriors
2023-11-06,Detroit Pistons,Golden State Warriors,e318662b17993f5252e49e11012f73c3,draftkings,200,-245,Golden State Warriors
2023-11-06,Detroit Pistons,Golden State Warriors,e318662b17993f5252e49e11012f73c3,betmgm,200,-250,Golden State Warriors
2023-11-06,Detroit Pistons,Golden State Warriors,e318662b17993f5252e49e11012f73c3,barstool,200,-260,Golden State Warriors
2023-11-06,Detroit Pistons,Golden State Warriors,e318662b17993f5252e49e11012f73c3,betrivers,215,-265,Golden State Warriors
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,fanduel,-300,245,Indiana Pacers
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,pinnacle,-314,269,Indiana Pacers
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,draftkings,-305,245,Indiana Pacers
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,betmgm,-300,240,Indiana Pacers
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,barstool,-300,225,Indiana Pacers
2023-11-06,Indiana Pacers,San Antonio Spurs,adf6210976c49816c354d4786e52c8a9,betrivers,-315,255,Indiana Pacers
2023-11-06,Orlando Magic,Dallas Mavericks,7f89f7a5fd665737c6c1ebc12b8f6aac,fanduel,-120,102,Dallas Mavericks
2023-11-06,Orlando Magic,Dallas Mavericks,7f89f7a5fd665737c6c1ebc12b8f6aac,draftkings,-120,100,Dallas Mavericks
2023-11-06,Orlando Magic,Dallas Mavericks,7f89f7a5fd665737c6c1ebc12b8f6aac,betmgm,-115,-105,Dallas Mavericks
2023-11-06,Orlando Magic,Dallas Mavericks,7f89f7a5fd665737c6c1ebc12b8f6aac,barstool,-120,100,Dallas Mavericks
2023-11-06,Orlando Magic,Dallas Mavericks,7f89f7a5fd665737c6c1ebc12b8f6aac,betrivers,-120,102,Dallas Mavericks
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,fanduel,-650,480,Philadelphia 76ers
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,pinnacle,-571,453,Philadelphia 76ers
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,draftkings,-625,455,Philadelphia 76ers
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,betmgm,-650,450,Philadelphia 76ers
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,barstool,-575,385,Philadelphia 76ers
2023-11-06,Philadelphia 76ers,Washington Wizards,f5dd2ee0238fa7d6bec7f0092dc876d6,betrivers,-715,510,Philadelphia 76ers
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,fanduel,180,-215,Milwaukee Bucks
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,pinnacle,186,-210,Milwaukee Bucks
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,draftkings,180,-218,Milwaukee Bucks
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,betmgm,180,-225,Milwaukee Bucks
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,barstool,175,-225,Milwaukee Bucks
2023-11-06,Brooklyn Nets,Milwaukee Bucks,941f4c4222fea1ef8c8d74e331056b45,betrivers,185,-225,Milwaukee Bucks
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,fanduel,-118,100,Miami Heat
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,pinnacle,-115,105,Miami Heat
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,draftkings,-118,-102,Miami Heat
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,betmgm,-115,-105,Miami Heat
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,barstool,-120,100,Miami Heat
2023-11-06,Miami Heat,Los Angeles Lakers,7276d628cfd1d3f6de38603f621dfa78,betrivers,-113,-105,Miami Heat
2023-11-06,New York Knicks,LA Clippers,67e39bfe6757c9cee5ce4b1996a5b9ba,fanduel,104,-122,New York Knicks
2023-11-06,New York Knicks,LA Clippers,67e39bfe6757c9cee5ce4b1996a5b9ba,draftkings,110,-130,New York Knicks
2023-11-06,New York Knicks,LA Clippers,67e39bfe6757c9cee5ce4b1996a5b9ba,betmgm,100,-120,New York Knicks
2023-11-06,New York Knicks,LA Clippers,67e39bfe6757c9cee5ce4b1996a5b9ba,barstool,100,-125,New York Knicks
2023-11-06,New York Knicks,LA Clippers,67e39bfe6757c9cee5ce4b1996a5b9ba,betrivers,-104,-115,New York Knicks
2023-11-06,Chicago Bulls,Utah Jazz,13f1dec7ccb83d408e07aef04896cda5,fanduel,-176,148,Chicago Bulls
2023-11-06,Chicago Bulls,Utah Jazz,13f1dec7ccb83d408e07aef04896cda5,draftkings,-175,145,Chicago Bulls
2023-11-06,Chicago Bulls,Utah Jazz,13f1dec7ccb83d408e07aef04896cda5,betmgm,-175,145,Chicago Bulls
2023-11-06,Chicago Bulls,Utah Jazz,13f1dec7ccb83d408e07aef04896cda5,barstool,-175,135,Chicago Bulls
2023-11-06,Chicago Bulls,Utah Jazz,13f1dec7ccb83d408e07aef04896cda5,betrivers,-175,145,Chicago Bulls
2023-11-06,Houston Rockets,Sacramento Kings,9c4009ab946c4e7a761e92721ccc5959,fanduel,-122,104,Houston Rockets
2023-11-06,Houston Rockets,Sacramento Kings,9c4009ab946c4e7a761e92721ccc5959,draftkings,-125,105,Houston Rockets
2023-11-06,Houston Rockets,Sacramento Kings,9c4009ab946c4e7a761e92721ccc5959,betmgm,-125,105,Houston Rockets
2023-11-06,Houston Rockets,Sacramento Kings,9c4009ab946c4e7a761e92721ccc5959,barstool,-130,105,Houston Rockets
2023-11-06,Houston Rockets,Sacramento Kings,9c4009ab946c4e7a761e92721ccc5959,betrivers,-124,104,Houston Rockets
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,fanduel,144,-174,Minnesota Timberwolves
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,pinnacle,149,-166,Minnesota Timberwolves
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,draftkings,142,-170,Minnesota Timberwolves
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,betmgm,145,-175,Minnesota Timberwolves
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,barstool,135,-175,Minnesota Timberwolves
2023-11-06,Minnesota Timberwolves,Boston Celtics,7149d85a278105648bd6020117f5917c,betrivers,145,-175,Minnesota Timberwolves
2023-11-06,Oklahoma City Thunder,Atlanta Hawks,f0948e1796ef1b1877a672dae8da4a74,fanduel,136,-162,Oklahoma City Thunder
2023-11-06,Oklahoma City Thunder,Atlanta Hawks,f0948e1796ef1b1877a672dae8da4a74,draftkings,140,-148,Oklahoma City Thunder
2023-11-06,Oklahoma City Thunder,Atlanta Hawks,f0948e1796ef1b1877a672dae8da4a74,betmgm,120,-145,Oklahoma City Thunder
2023-11-06,Oklahoma City Thunder,Atlanta Hawks,f0948e1796ef1b1877a672dae8da4a74,barstool,130,-160,Oklahoma City Thunder
2023-11-06,Oklahoma City Thunder,Atlanta Hawks,f0948e1796ef1b1877a672dae8da4a74,betrivers,130,-157,Oklahoma City Thunder
2023-11-06,Denver Nuggets,New Orleans Pelicans,ae54e30e69ac7e13facdef2a290aaaad,fanduel,-270,220,Denver Nuggets
2023-11-06,Denver Nuggets,New Orleans Pelicans,ae54e30e69ac7e13facdef2a290aaaad,draftkings,-238,195,Denver Nuggets
2023-11-06,Denver Nuggets,New Orleans Pelicans,ae54e30e69ac7e13facdef2a290aaaad,betmgm,-250,200,Denver Nuggets
2023-11-06,Denver Nuggets,New Orleans Pelicans,ae54e30e69ac7e13facdef2a290aaaad,barstool,-250,190,Denver Nuggets
2023-11-06,Denver Nuggets,New Orleans Pelicans,ae54e30e69ac7e13facdef2a290aaaad,betrivers,-250,210,Denver Nuggets
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,fanduel,-148,126,Washington Wizards
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,pinnacle,-149,134,Washington Wizards
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,draftkings,-148,130,Washington Wizards
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,betmgm,-150,125,Washington Wizards
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,barstool,-150,120,Washington Wizards
2023-11-08,Charlotte Hornets,Washington Wizards,c67b38eb6cdcd17927fb9f4a9577ce42,betrivers,-143,123,Washington Wizards
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,fanduel,-245,200,Indiana Pacers
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,pinnacle,-232,204,Indiana Pacers
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,draftkings,-245,200,Indiana Pacers
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,betmgm,-250,200,Indiana Pacers
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,barstool,-250,190,Indiana Pacers
2023-11-08,Indiana Pacers,Utah Jazz,a77dba0b0b66a96587b9f6c13bef260b,betrivers,-250,205,Indiana Pacers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,fanduel,116,-134,Philadelphia 76ers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,pinnacle,118,-130,Philadelphia 76ers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,draftkings,114,-135,Philadelphia 76ers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,betmgm,115,-140,Philadelphia 76ers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,barstool,110,-135,Philadelphia 76ers
2023-11-08,Philadelphia 76ers,Boston Celtics,a1918eac3e3102331e5bfa3db5373b30,betrivers,110,-132,Philadelphia 76ers
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,fanduel,152,-180,Brooklyn Nets
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,pinnacle,150,-168,Brooklyn Nets
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,draftkings,154,-185,Brooklyn Nets
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,betmgm,150,-185,Brooklyn Nets
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,barstool,150,-190,Brooklyn Nets
2023-11-08,Brooklyn Nets,LA Clippers,248fa7ad795a476b86095478cb8a6816,betrivers,150,-182,Brooklyn Nets
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,fanduel,-420,330,New York Knicks
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,pinnacle,-402,334,New York Knicks
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,draftkings,-410,320,New York Knicks
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,betmgm,-400,310,New York Knicks
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,barstool,-450,300,New York Knicks
2023-11-08,New York Knicks,San Antonio Spurs,ea18068f51112a73a7ae7835855044db,betrivers,-435,340,New York Knicks
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,fanduel,-112,-104,Phoenix Suns
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,pinnacle,-110,-101,Phoenix Suns
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,draftkings,-112,-108,Phoenix Suns
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,betmgm,-115,-105,Phoenix Suns
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,barstool,-115,-105,Phoenix Suns
2023-11-08,Chicago Bulls,Phoenix Suns,5157f19a94c25fcaae292d4040835546,betrivers,-107,-110,Phoenix Suns
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,fanduel,120,-142,Houston Rockets
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,pinnacle,132,-146,Houston Rockets
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,draftkings,120,-142,Houston Rockets
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,betmgm,115,-140,Houston Rockets
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,barstool,115,-140,Houston Rockets
2023-11-08,Houston Rockets,Los Angeles Lakers,e90bd335fb22c10c73bf9bf0272f0c63,betrivers,120,-141,Houston Rockets
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,fanduel,114,-134,Miami Heat
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,pinnacle,124,-137,Miami Heat
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,draftkings,114,-135,Miami Heat
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,betmgm,110,-135,Miami Heat
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,barstool,110,-135,Miami Heat
2023-11-08,Memphis Grizzlies,Miami Heat,cbb7df9d712ef1b264928a33c303597c,betrivers,110,-130,Miami Heat
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,fanduel,-720,520,Milwaukee Bucks
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,pinnacle,-670,518,Milwaukee Bucks
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,draftkings,-750,525,Milwaukee Bucks
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,betmgm,-750,525,Milwaukee Bucks
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,barstool,-750,475,Milwaukee Bucks
2023-11-08,Milwaukee Bucks,Detroit Pistons,0aa84036b74b729454934c2bb157a744,betrivers,-715,510,Milwaukee Bucks
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,fanduel,-290,235,Minnesota Timberwolves
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,pinnacle,-285,247,Minnesota Timberwolves
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,draftkings,-290,235,Minnesota Timberwolves
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,betmgm,-300,240,Minnesota Timberwolves
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,barstool,-290,230,Minnesota Timberwolves
2023-11-08,Minnesota Timberwolves,New Orleans Pelicans,188d97577048aa12ec722741ac5ad672,betrivers,-315,255,Minnesota Timberwolves
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,fanduel,116,-136,Oklahoma City Thunder
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,pinnacle,111,-123,Oklahoma City Thunder
2023-11-08,Oklahoma City Thunder,Cleveland Cavaliers,4106a944b5dddead401a7d7e0ad8f894,draftkings,114,-135,Oklahoma City Thunder
